,,112學年度大學分發入學,各系組最低錄取標準及錄取人數一覽表,,,
系組,,,,錄取人數,普通生,原住民
700,中國醫藥大學,中國藥學暨中藥資源學系,化x1.50 生x1.50 英x1.00,20,176.5,-----
701,中國醫藥大學,藥用化妝品學系,化x1.00 生x1.00 英x1.00,17,103,-----
702,中國醫藥大學,生物醫學影像暨放射科學學系,生x1.00 英x1.00 物x1.00,16,124,-----
703,中國醫藥大學,公共衛生學院大一不分系,英x1.00 生x1.00 國x1.00,49,114,124.2
704,中國醫藥大學,生物醫學工程學系,國x1.50 英x1.50 生x1.00,19,181.5,-----
705,國立陽明交通大學,電機工程學系甲組(電資國際組),數甲x1.00 物x1.00 化x1.00 英x2.00,5,279,284
,,,,,,
706,國立陽明交通大學,電機工程學系乙組(電機工程組),數甲x1.00 物x1.50 化x1.50 英x1.50,43,292.5,-----
,,,,,,
707,國立陽明交通大學,電機工程學系丙組(醫學電資組),化x1.50 物x1.00 數甲x1.00 英x1.00 國x1.00,5,291.5,298.95
,,,112學年度最低錄取標準-第14頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
710,國立陽明交通大學,光電工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00,13,193,-----
711,國立陽明交通大學,資訊工程學系甲組,數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,5,271,-----
712,國立陽明交通大學,資訊工程學系乙組,數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,25,257,-----
,,奈米科學及工程學士學位學程甲組(主修,,,,
713,國立陽明交通大學,,數甲x1.50 物x1.50 化x1.00 英x1.00 國x1.00,17,295.5,-----
,,半導體),,,,
,,奈米科學及工程學士學位學程乙組(主修,,,,
714,國立陽明交通大學,,數甲x1.50 物x1.50 化x1.00 英x1.00,3,245,-----
,,奈米),,,,
715,國立陽明交通大學,材料科學與工程學系甲組,物x1.00 化x1.00 數甲x1.00 自x1.00 英x1.00,3,253,-----
716,國立陽明交通大學,材料科學與工程學系乙組,物x1.00 化x1.00 數甲x1.00 自x1.00 英x1.00,19,246,-----
717,國立陽明交通大學,機械工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00,34,182,-----
720,國立陽明交通大學,土木工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00,33,169,170.1
721,國立陽明交通大學,理學院科學學士學位學程甲組,物x1.00 數甲x1.00 化x1.00 英x1.00,7,190,-----
722,國立陽明交通大學,電子物理學系光電與奈米科學組,物x1.00 英x1.00 數甲x1.00 化x1.00,4,196,-----
723,國立陽明交通大學,電子物理學系電子物理組,物x1.00 數甲x1.00 英x1.00 化x1.00,13,194,-----
724,國立陽明交通大學,應用化學系,化x1.50 物x1.00 數甲x1.00 英x1.00 國x1.00,31,252.5,-----
725,國立陽明交通大學,應用數學系,數甲x2.00 物x1.50 化x1.00 英x1.50,13,275.5,-----
726,國立陽明交通大學,生物科技學系甲組,生x1.50 化x1.25 英x1.25 數甲x1.00 物x1.00,17,263.5,-----
727,國立陽明交通大學,生物科技學系乙組,數甲x1.25 化x1.25 物x1.25 英x1.00,4,209.5,-----
730,國立陽明交通大學,資訊管理與財務金融學系資訊管理組,數甲x2.00 英x1.50 國x1.00,3,227.5,-----
,,資訊管理與財務金融學系財務金融組,,,,
731,國立陽明交通大學,,數甲x2.00 英x2.00 國x1.00,3,253,-----
,,(自然組),,,,
,,資訊管理與財務金融學系財務金融組(社,,,,
732,國立陽明交通大學,,數Ax1.50 英x1.50 公x1.00,1,204.5,-----
,,會組),,,,
733,國立陽明交通大學,管理科學系(自然組),英x1.50 數甲x1.00 國x1.00,5,170,-----
734,國立陽明交通大學,管理科學系(社會組),英x1.50 數Ax1.00 歷x1.00,12,163,-----
735,國立陽明交通大學,運輸與物流管理學系,數甲x1.50 英x1.50 國x1.00 物x1.00,12,218.5,-----
736,國立陽明交通大學,工業工程與管理學系,數甲x1.50 英x1.50 國x1.00 物x1.00,24,226.5,-----
737,國立陽明交通大學,外國語文學系,英x2.00 國x1.50 地x1.00 歷x1.00,22,272.5,-----
740,國立陽明交通大學,傳播與科技學系,國x1.50 英x1.50 歷x1.00 地x1.00,19,251.5,-----
741,國立陽明交通大學,人文社會學系,國x1.00 英x1.00 公x1.00 歷x1.00 地x1.00,36,239,-----
742,國立陽明交通大學,醫學系(自費),英x1.00 生x1.00 化x1.00 數甲x1.00 物x1.00,39,278,315.9
743,國立陽明交通大學,醫學系(公費),英x1.00 生x1.00 化x1.00 數甲x1.00 物x1.00,7,255,-----
744,國立陽明交通大學,牙醫學系,生x1.00 化x1.00 英x1.00 數甲x1.00 物x1.00,22,271,340.2
745,國立陽明交通大學,醫學生物技術暨檢驗學系,化x2.00 英x1.75 生x1.75 數甲x1.00,26,301.25,-----
746,國立陽明交通大學,生物醫學影像暨放射科學系,數甲x1.25 化x1.25 物x1.25 英x1.00 生x1.00,20,246.5,-----
,,,112學年度最低錄取標準-第15頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
747,國立陽明交通大學,物理治療暨輔助科技學系,生x1.25 英x1.25 物x1.00 數甲x1.00 化x1.00,20,258.5,-----
750,國立陽明交通大學,護理學系,英x1.50 生x1.00 化x1.00 數甲x1.00 國x1.00,17,238,-----
751,國立陽明交通大學,生命科學系暨基因體科學研究所,數甲x1.00 物x1.00 化x1.25 生x1.50 英x1.25,14,262,-----
752,國立陽明交通大學,生物醫學工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00,18,181,-----
753,國立陽明交通大學,學士班大一大二不分系,數甲x1.00 物x1.00 化x1.25 生x1.50 英x1.25,4,296.5,-----
754,國立陽明交通大學,藥學系,化x1.00 數甲x1.00 英x1.00 生x1.00 物x1.00,11,253,-----
755,淡江大學,中國文學學系,國x2.00 歷x1.50 英x1.00,38,89,-----
756,淡江大學,歷史學系,歷x2.00 國x1.50 英x1.00,48,119,-----
757,淡江大學,資訊與圖書館學系,國x2.00 英x1.00 公x1.00,49,105,-----
760,淡江大學,大眾傳播學系,英x1.00 國x1.00 公x1.00,75,92,102.6
761,淡江大學,資訊傳播學系,國x2.00 英x1.00 數Bx1.00 公x1.00,31,142,172.35
762,淡江大學,教育科技學系,國x1.00 英x1.00 公x1.50,39,71,-----
763,淡江大學,教育與未來設計學系,英x1.00 國x1.00 公x1.00,31,55,-----
764,淡江大學,英文學系,英x2.00 國x1.00 歷x1.00,56,71,-----
765,淡江大學,英文學系全英語學士班,英x2.00 國x1.00 歷x1.00,5,83,-----
766,淡江大學,法國語文學系,英x1.00 國x1.00 歷x1.00,43,56,-----
767,淡江大學,德國語文學系,英x1.00 國x1.00 地x1.00,22,58,-----
770,淡江大學,西班牙語文學系,英x1.00 國x1.00 歷x1.00,31,74,-----
771,淡江大學,日本語文學系,國x1.50 英x1.50 歷x1.00,98,117,-----
772,淡江大學,俄國語文學系,英x1.50 國x1.00 歷x1.00,3,73.5,-----
773,淡江大學,財務金融學系,數Bx2.00 英x1.50 國x1.00 公x1.00,84,170.5,178.4
,,財務金融學系全球財務管理全英語學士,,,,
774,淡江大學,,數Bx2.00 英x2.00 國x1.00 公x1.00,28,85,-----
,,班,,,,
775,淡江大學,產業經濟學系,數Bx1.50 英x2.00 國x1.00 公x2.00,48,142.5,-----
776,淡江大學,國際企業學系經貿管理組,英x1.50 數Bx2.00 國x1.00 歷x1.00,60,138.5,-----
777,淡江大學,國際企業學系國際商學全英語組,英x2.00 數Bx2.00 國x1.00 歷x1.00,20,78,-----
1000,淡江大學,風險管理與保險學系,數Bx2.00 英x1.50 國x1.00 歷x1.00,81,92.5,-----
1001,淡江大學,經濟學系,數Bx2.00 英x1.50 國x1.00 公x1.00,82,132,135.6
1002,淡江大學,會計學系,英x1.50 公x1.50 國x1.50 數Bx1.00,134,154,-----
1003,淡江大學,企業管理學系,英x2.00 國x1.50 歷x1.50 數Bx1.00,89,155,155.4
1004,淡江大學,統計學系,數Bx1.50 地x1.50 國x1.00,62,75,-----
1005,淡江大學,資訊管理學系,數Bx1.00 英x2.00 公x1.50,91,108.5,113.7
1006,淡江大學,運輸管理學系,國x2.00 地x1.50 數Bx1.00,27,141.5,-----
,,,112學年度最低錄取標準-第16頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
1007,淡江大學,公共行政學系,國x1.50 公x1.00 歷x1.00,53,123.5,125.35
1010,淡江大學,管理科學學系,國x2.00 數Bx1.00 英x1.00 公x1.00,40,106,112.5
1011,淡江大學,外交與國際關係學系全英語學士班,英x1.50 歷x1.00 國x1.00,5,81.5,-----
1012,淡江大學,國際觀光管理學系全英語學士班,英x1.25 國x1.00 地x1.00,11,64.75,-----
1013,淡江大學,全球政治經濟學系全英語學士班,英x2.00 國x1.00 公x1.00,4,74,-----
1014,淡江大學,理學院尖端材料科學學士學位學程,物x2.00 化x2.00 數Ax1.00,16,107,-----
1015,淡江大學,數學學系數學組,數甲x2.00 英x1.00 國x1.00,17,90,-----
1016,淡江大學,數學學系資料科學與數理統計組,數甲x2.00 英x1.00 國x1.00,22,87,-----
1017,淡江大學,化學學系化學與生物化學組,英x1.00 化x1.25 數Ax1.00,18,82.75,-----
1020,淡江大學,化學學系材料化學組,英x1.00 化x1.25 數Ax1.00,22,84.75,-----
1021,淡江大學,物理學系光電物理組,物x2.00 數Ax1.00 英x1.00,29,92,-----
1022,淡江大學,物理學系應用物理組,物x2.00 數Ax1.00 英x1.00,28,89,-----
1023,淡江大學,建築學系,數甲x1.25 英x1.50 國x2.00,22,153.75,-----
1024,淡江大學,土木工程學系,物x1.50 數甲x1.00 國x2.00,40,122,135.45
1025,淡江大學,資訊工程學系,數甲x2.00 英x1.00 國x2.00,59,162,-----
1026,淡江大學,資訊工程學系全英語學士班,英x2.00 數Bx2.00 歷x1.00,22,58,-----
1027,淡江大學,機械與機電工程學系光機電整合組,物x1.00 國x2.00 英x1.00,21,129,136.5
1030,淡江大學,機械與機電工程學系精密機械組,物x1.00 國x2.00 英x1.00,25,128,-----
1031,淡江大學,人工智慧學系,英x1.00 國x1.00 物x1.00,29,94,-----
1032,淡江大學,電機工程學系電機資訊組,物x1.50 英x1.00 國x1.00,28,126.5,-----
1033,淡江大學,電機工程學系電機通訊組,物x1.50 英x1.00 國x1.00,25,116,118.2
1034,淡江大學,電機工程學系電機與系統組,物x1.50 英x1.00 國x1.00,14,120.5,-----
1035,淡江大學,化學工程與材料工程學系,數甲x1.00 化x1.50 國x1.00,44,94.5,-----
1036,淡江大學,航空太空工程學系,物x1.00 數甲x1.00 英x1.00,41,69,-----
1037,淡江大學,水資源及環境工程學系水資源工程組,數甲x1.00 國x2.00 英x1.00,14,110,-----
1040,淡江大學,水資源及環境工程學系環境工程組,數甲x1.00 國x2.00 英x1.00,10,112,-----
1041,逢甲大學,機械與電腦輔助工程學系,數甲x1.50 物x1.50 國x2.00 英x1.00,15,185.5,-----
1042,逢甲大學,纖維與複合材料學系,數Ax2.00 化x2.00 英x1.00 國x2.00,18,203,-----
1043,逢甲大學,工業工程與系統管理學系A組,國x2.00 英x2.00 數甲x1.00,9,161,-----
1044,逢甲大學,工業工程與系統管理學系B組,國x2.00 英x2.00 數Bx1.00 地x1.00,7,185,-----
1045,逢甲大學,化學工程學系,化x2.00 數甲x2.00 英x1.00 物x1.00 國x2.00,43,233,-----
1046,逢甲大學,航太與系統工程學系,數Ax1.50 物x1.75 英x1.00 國x2.00,19,219.25,-----
1047,逢甲大學,精密系統設計學士學位學程,物x1.50 數甲x2.00 國x2.00 英x1.00,14,172.5,-----
,,,112學年度最低錄取標準-第17頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
1050,逢甲大學,應用數學系A組,數甲x2.00 英x1.75 國x1.75,23,144.25,-----
1051,逢甲大學,應用數學系B組,數Bx2.00 英x1.25 國x1.75 公x1.00,13,155.25,-----
1052,逢甲大學,材料科學與工程學系,化x2.00 英x2.00 數甲x1.00 物x1.50 國x1.00,46,224.5,-----
1053,逢甲大學,環境工程與科學學系,數甲x1.75 化x2.00 國x2.00 英x1.00,22,178.25,-----
1054,逢甲大學,光電科學與工程學系,數甲x1.50 英x1.50 國x2.00,71,152,-----
1055,逢甲大學,會計學系,英x1.50 國x1.50 數Bx1.25 地x1.00 歷x1.00,48,193.25,-----
1056,逢甲大學,國際經營與貿易學系,英x1.25 數Bx1.00 國x1.00 地x1.00,55,118.25,126.85
1057,逢甲大學,國際企業管理全英語學士學位學程,英x2.00 數Bx1.50 國x1.50 地x1.00,9,158,-----
1060,逢甲大學,財稅學系,英x1.50 數Bx1.50 國x1.25 歷x1.00 地x1.00,12,206.5,-----
1061,逢甲大學,合作經濟暨社會事業經營學系,英x2.00 國x1.50 歷x1.00 數Bx1.00,10,146.5,-----
1062,逢甲大學,統計學系商業大數據組,數Bx2.00 英x1.50 國x1.00 地x1.00,20,141.5,-----
1063,逢甲大學,統計學系大數據分析與市場決策組,數Bx2.00 英x1.50 地x1.00,15,103,-----
1064,逢甲大學,經濟學系,數Bx1.50 英x1.50 公x1.50 國x1.00,34,162.5,165.15
1065,逢甲大學,企業管理學系,英x2.00 國x2.00 數Bx1.75 地x1.00 歷x1.00,48,221,-----
1066,逢甲大學,行銷學系,國x2.00 英x2.00 數Bx1.75 歷x1.00,19,207,239.95
1067,逢甲大學,中國文學系,國x2.00 歷x2.00 英x1.25,18,148.75,-----
1070,逢甲大學,外國語文學系,英x2.00 國x1.75 歷x1.50,62,97,-----
1071,逢甲大學,資訊工程學系,數甲x1.50 英x1.50 國x1.00,50,140,-----
1072,逢甲大學,電子工程學系,數甲x1.75 英x1.00 國x1.00,40,125,-----
1073,逢甲大學,電機工程學系,數甲x1.25 物x1.25 國x1.50 英x1.00,54,183,-----
1074,逢甲大學,自動控制工程學系,數甲x1.50 物x1.50 國x1.50 英x1.00,28,164,-----
1075,逢甲大學,資訊電機學院學士班,數甲x1.50 國x1.50 英x1.00 物x1.50,26,184,-----
1076,逢甲大學,通訊工程學系,數甲x2.00 國x1.75 英x1.50,22,164.25,-----
1077,逢甲大學,土木工程學系,國x2.00 數甲x1.50 物x2.00 英x1.00,26,175.5,-----
1100,逢甲大學,水利工程與資源保育學系,數甲x1.00 英x2.00 國x2.00,25,139,-----
1101,逢甲大學,都市計畫與空間資訊學系,國x2.00 地x2.00 英x1.00 數Bx1.00,19,199,-----
1102,逢甲大學,運輸與物流學系,英x2.00 國x2.00 數Bx1.75 公x1.00,12,198.25,-----
1103,逢甲大學,土地管理學系,國x1.50 地x1.50 英x1.00 歷x1.00 數Bx1.00,11,216.5,-----
1104,逢甲大學,財務金融學系,英x1.50 數Bx1.00 國x1.00 公x1.00,40,148,-----
1105,逢甲大學,風險管理與保險學系,國x2.00 地x1.50 英x1.00 數Bx1.00,46,152.5,-----
1106,逢甲大學,財務工程與精算學士學位學程,數Bx1.25 英x1.00 國x1.25 地x1.00,29,115.5,-----
1107,逢甲大學,建築專業學院學士班,國x2.00 英x2.00 數Ax1.75 物x1.00,14,228,-----
1110,逢甲大學,人工智慧技術與應用學士學位學程,數甲x1.50 英x1.25 國x1.00,10,112.5,-----
,,,112學年度最低錄取標準-第18頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
1111,國立中央大學,中國文學系,國x2.00 英x1.50 歷x1.50 地x1.00,16,279.5,-----
1112,國立中央大學,英美語文學系,英x2.00 國x1.50 歷x1.25 地x1.00,19,275.5,282.25
1113,國立中央大學,法國語文學系,英x2.00 國x1.50 歷x1.25 公x1.00 地x1.00,17,318,-----
1114,國立中央大學,文學院學士班,英x1.00 歷x1.25 公x1.25 國x1.00 數Bx1.00,14,239,248.5
1115,國立中央大學,數學系計算與資料科學組,數甲x1.50 物x1.25 英x1.25 國x1.00 化x1.00,23,239.25,-----
1116,國立中央大學,數學系數學科學組,數甲x1.50 物x1.25 英x1.25 國x1.00 化x1.00,17,235,-----
1117,國立中央大學,物理學系,物x1.50 數甲x1.50 英x1.00 國x1.00,29,215,-----
1120,國立中央大學,化學學系,化x1.00 英x1.00 數甲x1.00 物x1.00 國x1.00,17,217,-----
1121,國立中央大學,光電科學與工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,14,221,-----
1122,國立中央大學,理學院學士班,數甲x1.50 物x1.50 化x1.50 英x1.00 國x1.00,7,279.5,-----
1123,國立中央大學,土木工程學系,數甲x1.50 物x2.00 英x1.50 國x1.00 化x1.00,55,277,-----
1124,國立中央大學,機械工程學系先進材料與精密製造組,物x2.00 英x1.50 數甲x2.00 化x1.00 國x1.00,23,316.5,-----
1125,國立中央大學,機械工程學系光機電工程組,物x2.00 英x1.50 數甲x2.00 化x1.00 國x1.00,18,316.5,-----
1126,國立中央大學,機械工程學系設計與分析組,物x2.00 英x1.50 數甲x2.00 化x1.00 國x1.00,12,314,-----
1127,國立中央大學,化學工程與材料工程學系,數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,28,221,-----
1130,國立中央大學,工學院學士班,數甲x1.00 英x1.00 物x1.00 化x1.00,16,170,-----
1131,國立中央大學,企業管理學系,英x2.00 數Bx2.00 國x1.50 公x1.00,56,288.5,-----
1132,國立中央大學,資訊管理學系,數甲x2.00 英x2.00 國x1.50,58,242.5,-----
1133,國立中央大學,經濟學系,數Bx2.00 英x2.00 國x1.25 公x1.00,23,286.5,-----
1134,國立中央大學,財務金融學系,英x1.50 數Bx1.50 國x1.00 公x1.00,17,242,243.4
1135,國立中央大學,電機工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00,28,191,-----
1136,國立中央大學,資訊工程學系,數甲x1.00 英x1.00 物x1.00 化x1.00,39,184,-----
1137,國立中央大學,通訊工程學系,數甲x1.50 物x1.50 英x1.00 化x1.00,22,218,-----
1140,國立中央大學,資訊電機學院學士班,數甲x1.00 英x1.00 物x1.00 化x1.00,11,187,-----
1141,國立中央大學,大氣科學學系,物x2.00 數甲x2.00 英x1.00 化x1.00 國x1.00,13,273,-----
1142,國立中央大學,太空科學與工程學系,物x2.00 數甲x2.00 英x1.00 化x1.00 國x1.00,19,291,-----
1143,國立中央大學,地球科學學系,物x2.00 數甲x2.00 英x1.50 化x1.00,24,239,-----
1144,國立中央大學,地球科學學院學士班,物x2.00 數甲x2.00 化x1.00,8,185,-----
,,客家語文暨社會科學學系客家語文及傳,,,,
1145,國立中央大學,,國x1.50 公x1.50 英x1.00 數Bx1.00 歷x1.00,7,255,-----
,,播組,,,,
,,客家語文暨社會科學學系客家社會及政,,,,
1146,國立中央大學,,國x1.50 公x1.50 英x1.00 數Bx1.00 歷x1.00,5,261,-----
,,策組,,,,
1147,國立中央大學,生命科學系,生x1.50 化x1.25 英x1.00 數甲x1.00 國x1.00,20,235.75,-----
1150,國立中央大學,生醫科學與工程學系,物x1.25 化x1.25 英x1.00,16,154.25,-----
,,,112學年度最低錄取標準-第19頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
1151,中國文化大學,哲學系,國x2.00 社x2.00 公x1.00,4,122,-----
1152,中國文化大學,中國文學系中國文學組,國x1.25 社x1.00 歷x1.00,4,75.75,-----
1153,中國文化大學,中國文學系文藝創作組,國x1.25 社x1.00 歷x1.00,3,70,-----
1154,中國文化大學,史學系,歷x2.00 國x1.50 社x2.00,3,134.5,-----
1155,中國文化大學,日本語文學系,國x2.00 歷x1.50 地x1.00,32,92,-----
1156,中國文化大學,韓國語文學系,國x2.00 英x2.00 歷x1.00 地x1.00,45,119,-----
1157,中國文化大學,俄國語文學系,英x2.00 國x1.00 地x1.00 歷x1.00,0,-----,-----
1160,中國文化大學,英國語文學系,英x1.50 國x1.00 歷x1.00,1,144,-----
1161,中國文化大學,法國語文學系,英x1.50 歷x2.00 國x1.00 地x2.00,2,147,-----
1162,中國文化大學,全球商務學士學位學程,英x2.00 數Bx1.00 國x1.00 歷x1.00,0,-----,-----
1163,中國文化大學,應用數學系,數甲x2.00 國x2.00 英x1.50,33,84,-----
1164,中國文化大學,光電物理學系,物x2.00 數Ax1.50 自x2.00 英x1.00 國x1.00,32,147,-----
1165,中國文化大學,化學系,化x2.00 自x2.00 英x1.00 物x1.00 國x1.00,25,107,-----
1166,中國文化大學,地理學系A組,物x2.00 自x1.50 英x1.00 國x1.00,2,102.5,-----
1167,中國文化大學,地理學系B組,地x2.00 社x1.50 英x1.00 國x1.00,6,167,-----
1170,中國文化大學,大氣科學系,數甲x1.50 物x1.50 國x1.00 英x1.00,23,59.5,-----
1171,中國文化大學,地質學系,化x2.00 物x1.75 英x1.50 國x1.00,5,94,-----
1172,中國文化大學,生命科學系,國x1.00 生x1.00 英x1.00,15,57,-----
1173,中國文化大學,法律學系法學組,國x1.50 公x1.50 歷x1.00,60,124,125.5
1174,中國文化大學,法律學系財經法律組,國x1.50 公x1.50 歷x1.00,24,89,-----
1175,中國文化大學,法律學系企業金融法制組,國x1.50 公x1.50 歷x1.00,5,105.5,-----
1176,中國文化大學,政治學系,公x1.50 國x1.00 英x1.00,4,65,-----
1177,中國文化大學,經濟學系,數Bx2.00 英x2.00 國x1.75 公x1.00,13,102,-----
1200,中國文化大學,勞動暨人力資源學系,公x2.00 國x1.75 英x1.00,3,107.5,-----
1201,中國文化大學,社會福利學系,國x1.50 社x1.75 英x1.00 公x1.00 歷x1.00,13,122.75,-----
1202,中國文化大學,行政管理學系,社x2.00 公x2.00 國x1.50,9,133,-----
1203,中國文化大學,園藝暨生物技術學系,生x2.00 國x2.00 英x1.00 化x1.00,3,138,-----
1204,中國文化大學,動物科學系,國x1.25 自x1.00 生x1.00,21,64,-----
1205,中國文化大學,森林暨自然保育學系(A組),國x2.00 英x1.00 公x2.00,1,160,-----
1206,中國文化大學,森林暨自然保育學系(B組),國x2.00 英x1.00 生x2.00,0,-----,-----
1207,中國文化大學,土地資源學系科技應用組,化x2.00 國x1.25 數Bx1.00,6,70,-----
1210,中國文化大學,土地資源學系土地管理組,地x2.00 國x1.25 數Bx1.00,2,99.75,-----
1211,中國文化大學,生活應用科學系,國x2.00 公x2.00 歷x1.75,4,124,-----
,,,112學年度最低錄取標準-第20頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
1212,中國文化大學,保健營養學系,化x2.00 英x1.00 國x2.00,25,81,-----
1213,中國文化大學,化學工程與材料工程學系(程序工程組),化x2.00 數甲x1.00 國x1.00,17,63,-----
1214,中國文化大學,化學工程與材料工程學系(材料工程組),物x2.00 數甲x1.00 國x1.00,12,66,71.4
1215,中國文化大學,化學工程與材料工程學系(生化工程組),生x2.00 數甲x1.00 國x1.00,6,92,-----
1216,中國文化大學,電機工程學系A組,國x2.00 英x2.00 數Ax2.00 物x1.00,29,169,-----
1217,中國文化大學,電機工程學系B組,國x2.00 英x2.00 數Ax1.00 物x2.00 化x1.00,29,174,-----
1220,中國文化大學,機械工程學系,數Ax2.00 物x2.00 國x1.00,55,62,-----
1221,中國文化大學,紡織工程學系,國x1.00 自x2.00 數甲x2.00,2,72,-----
1222,中國文化大學,資訊工程學系A組,數Ax2.00 物x2.00 國x2.00 英x1.00,52,154,181.4
1223,中國文化大學,資訊工程學系B組,數Bx2.00 國x2.00 歷x2.00 英x1.00,11,115,-----
1224,中國文化大學,國際貿易學系,國x1.00 公x1.25 英x1.00,9,59.75,-----
1225,中國文化大學,國際企業管理學系,國x2.00 英x1.00 公x2.00 歷x1.00,8,136,-----
1226,中國文化大學,會計學系,國x2.00 英x2.00 公x1.00 數Bx1.00,11,99,-----
1227,中國文化大學,觀光事業學系,國x1.75 英x1.75 地x1.50,9,94.25,-----
1230,中國文化大學,資訊管理學系(智慧商務科技組),公x2.00 英x1.00 國x1.00,2,74,-----
1231,中國文化大學,資訊管理學系(雲端服務暨巨量資料組),歷x2.00 數Bx1.00 英x1.00,9,55,-----
1232,中國文化大學,財務金融學系金融行銷組,國x1.75 歷x2.00 公x2.00,8,140.75,-----
1233,中國文化大學,財務金融學系財務金融組,公x2.00 地x2.00 歷x1.75,34,153.25,-----
1234,中國文化大學,財務金融學系數位金融組,國x1.75 地x2.00 公x2.00,3,147.5,-----
1235,中國文化大學,行銷學士學位學程,國x1.00 歷x2.00 公x2.00 英x1.00,5,131,-----
1236,中國文化大學,新聞學系,國x2.00 英x2.00 公x1.75,14,110.75,-----
1237,中國文化大學,廣告學系A組,國x2.00 英x2.00 公x1.00 社x1.00,10,121,-----
1240,中國文化大學,廣告學系B組,術科x1.00 國x1.00 英x1.00 歷x1.00,2,102.2,-----
1241,中國文化大學,資訊傳播學系,英x1.00 國x2.00 公x1.75,10,92,-----
1242,中國文化大學,大眾傳播學系,國x2.00 英x2.00 公x1.00 社x2.00 數Bx1.00,39,124,-----
1243,中國文化大學,美術學系,國x2.00 術科x2.00 歷x1.00 地x1.00 英x1.00,24,216.74,-----
1244,中國文化大學,音樂學系A組,術科x2.00 國x1.50 歷x1.00,0,-----,-----
1245,中國文化大學,音樂學系B組,國x2.00 英x1.50 歷x1.00,8,94,-----
1246,中國文化大學,戲劇學系,國x2.00 英x1.00 歷x1.00,9,129,-----
1247,中國文化大學,都市計劃與開發管理學系,國x2.00 公x2.00 英x1.00,3,118,-----
1250,中國文化大學,建築及都市設計學系建築及室內設計組,國x2.00 英x2.00 地x1.00,15,100,-----
1251,中國文化大學,建築及都市設計學系建築及都市設計組,國x2.00 英x2.00 物x1.00,16,124,-----
1252,中國文化大學,景觀學系A組,英x2.00 國x2.00 地x1.00,5,99,-----
,,,112學年度最低錄取標準-第21頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
1253,中國文化大學,景觀學系B組,英x2.00 國x2.00 生x1.00,5,81,-----
1254,中國文化大學,教育學系,國x2.00 英x1.50 公x2.00,13,108,-----
1255,中國文化大學,心理輔導學系,英x1.00 國x1.50 公x2.00 社x1.75,25,172.5,-----
1256,靜宜大學,英國語文學系,英x2.00 國x1.50 公x1.00,7,83,-----
1257,靜宜大學,西班牙語文學系,英x1.50 國x2.00 歷x1.00,6,95,-----
1260,靜宜大學,日本語文學系,國x2.00 英x1.00 歷x1.50,46,96,-----
1261,靜宜大學,中國文學系,國x1.50 歷x1.25 地x1.00,4,110.75,-----
1262,靜宜大學,社會工作與兒童少年福利學系,國x2.00 歷x2.00 英x1.00,22,136,-----
1263,靜宜大學,台灣文學系,國x2.00 歷x1.25 地x1.25,6,102,-----
1264,靜宜大學,法律學系,國x2.00 公x2.00 數Bx1.00,45,151,160.55
1265,靜宜大學,生態人文學系(自然組),生x2.00 國x1.00 英x1.00,13,69,-----
1266,靜宜大學,生態人文學系(人文組),歷x2.00 國x1.00 英x1.00,2,82,-----
1267,靜宜大學,大眾傳播學系,國x2.00 英x2.00 歷x1.75,34,140.5,-----
1270,靜宜大學,財務工程學系,數Bx2.00 國x2.00 公x1.00,9,105,-----
1271,靜宜大學,應用化學系,化x2.00 自x2.00 國x1.75,20,158.75,-----
1272,靜宜大學,食品營養學系營養與保健組,自x2.00 國x2.00 化x1.00,22,128,-----
1273,靜宜大學,食品營養學系食品與生物技術組,自x2.00 國x2.00 化x1.00,15,124,-----
1274,靜宜大學,化粧品科學系,化x2.00 國x2.00 英x1.00,44,91,-----
1275,靜宜大學,資料科學暨大數據分析與應用學系,數Bx2.00 國x2.00 歷x1.00,2,98,-----
